date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,count,in,out,is_rainy,is_weekend,weekday,is_holiday,is_vacations
2023-01-08,9.6,7.4,11.1,2.8,,,16.8,55.0,1002.2,123.0,7709,3430,4279.0,True,True,Sunday,False,False
2023-01-09,7.3,6.1,9.1,3.0,,,17.4,50.0,1006.6,81.0,11035,4651,6384.0,True,False,Monday,False,False
2023-01-10,7.1,4.3,11.5,4.8,,,13.9,46.3,1018.9,3.0,11857,5101,6756.0,True,False,Tuesday,False,False
2023-01-11,10.9,9.6,12.2,0.0,,,17.0,50.0,1016.9,179.0,13818,5901,7917.0,False,False,Wednesday,False,False
2023-01-12,10.8,9.4,11.8,2.8,,,20.1,59.3,1015.9,5.0,13979,5999,7980.0,True,False,Thursday,False,False
2023-01-13,9.6,7.9,11.3,3.3,,,15.0,57.0,1016.6,242.0,13353,5745,7608.0,True,False,Friday,False,False
2023-01-14,10.3,8.1,12.4,8.9,,,19.9,70.0,1010.9,0.0,7845,3501,4344.0,True,True,Saturday,False,False
2023-01-15,7.3,5.8,9.0,5.2,,,19.1,63.0,1007.5,244.0,8133,3542,4591.0,True,True,Sunday,False,False
2023-01-16,5.6,3.9,6.9,1.4,,,21.2,76.0,987.4,31.0,9479,3998,5481.0,True,False,Monday,False,False
2023-01-17,2.6,1.0,4.0,2.4,,,10.4,30.0,987.8,5.0,12146,5254,6892.0,True,False,Tuesday,False,False
2023-01-18,2.6,-0.1,5.6,0.0,,,10.2,31.0,999.7,274.0,13439,5812,7627.0,False,False,Wednesday,False,False
2023-01-19,1.6,0.4,2.9,1.2,3.0,,7.8,22.2,1009.0,94.0,18626,8135,10491.0,True,False,Thursday,False,False
2023-01-20,3.2,0.1,6.3,0.0,1.0,,10.7,26.0,1018.4,141.0,13281,5719,7562.0,False,False,Friday,False,False
2023-01-21,2.3,-1.3,4.7,0.0,,,18.6,42.0,1027.9,194.0,9810,4364,5446.0,False,True,Saturday,False,False
2023-01-22,1.0,-0.1,2.5,0.0,,,17.5,44.0,1032.7,9.0,7017,3165,3852.0,False,True,Sunday,False,False
2023-01-23,2.2,1.3,3.3,0.0,,,14.7,44.0,1034.1,17.0,11574,4994,6580.0,False,False,Monday,False,False
2023-01-24,2.6,1.7,3.4,0.2,,,13.6,39.0,1035.9,40.0,12545,5461,7084.0,False,False,Tuesday,False,False
2023-01-25,1.2,-0.4,3.0,0.0,,,9.8,35.0,1033.3,30.0,12301,5411,6890.0,False,False,Wednesday,False,False
2023-01-26,2.7,0.5,5.4,0.2,,,8.9,35.0,1025.3,0.0,11964,5194,6770.0,False,False,Thursday,False,False
2023-01-27,4.9,4.2,5.4,0.2,,,16.7,44.0,1025.3,3.0,11788,4992,6796.0,False,False,Friday,False,False
2023-01-28,3.1,-2.7,4.1,0.0,,,16.1,42.0,1029.8,21.0,9032,3935,5097.0,False,True,Saturday,False,False
2023-01-29,2.3,-0.8,4.8,0.0,,,7.6,24.0,1030.6,295.0,7344,3301,4043.0,False,True,Sunday,False,False
2023-01-30,6.0,2.0,9.4,0.0,,,10.4,37.0,1027.3,10.0,12023,5181,6842.0,False,False,Monday,False,False
2023-01-31,5.6,1.8,9.0,0.0,,,9.4,35.0,1029.4,106.0,19503,8640,10863.0,False,False,Tuesday,False,False
2023-02-01,8.3,5.5,9.8,0.0,,,13.0,39.0,1028.9,111.0,15002,6460,8542.0,False,False,Wednesday,False,False
2023-02-02,8.2,6.0,10.1,0.0,,,11.6,37.0,1031.8,42.0,15161,6598,8563.0,False,False,Thursday,False,False
2023-02-03,9.1,7.4,10.6,0.0,,,11.2,31.5,1035.0,55.0,13530,5830,7700.0,False,False,Friday,False,False
2023-02-04,9.5,7.0,10.2,1.0,,,9.8,28.0,1038.1,29.0,9629,4338,5291.0,False,True,Saturday,False,False
2023-02-05,7.8,3.1,9.4,0.0,,,15.5,50.0,1041.5,76.0,8406,3692,4714.0,False,True,Sunday,False,False
2023-02-06,4.5,0.9,7.6,0.2,,,13.9,37.0,1040.0,423.0,13492,5785,7707.0,False,False,Monday,False,False
2023-02-07,3.2,0.7,6.4,0.4,,,12.1,33.0,1036.9,475.0,17397,8066,9331.0,False,False,Tuesday,False,False
2023-02-08,2.6,-0.4,7.0,0.0,,,6.6,22.2,1035.0,478.0,14732,6409,8323.0,False,False,Wednesday,False,False
2023-02-09,2.6,-4.3,7.5,0.0,,,5.0,22.2,1034.4,390.0,14559,6270,8289.0,False,False,Thursday,False,False
2023-02-10,6.5,4.3,10.1,0.0,,,7.0,24.1,1039.2,66.0,13401,5814,7587.0,False,False,Friday,False,False
2023-02-11,6.5,1.9,10.5,0.0,,,5.9,21.0,1038.2,294.0,11734,5126,6608.0,False,True,Saturday,False,False
2023-02-12,7.7,6.0,9.6,0.0,,,8.7,28.0,1037.1,72.0,8755,4010,4745.0,False,True,Sunday,False,False
2023-02-13,6.8,2.1,12.0,0.0,,,6.1,15.0,1035.0,447.0,13884,6038,7846.0,False,False,Monday,False,False
2023-02-14,6.9,2.0,13.2,0.0,,,4.8,16.7,1032.2,397.0,15708,6931,8777.0,False,False,Tuesday,False,False
2023-02-15,7.0,2.6,12.1,0.0,,,5.5,15.0,1027.2,322.0,15487,6732,8755.0,False,False,Wednesday,False,False
2023-02-16,9.1,4.4,14.5,0.2,,,10.3,37.0,1026.5,55.0,15382,6631,8751.0,False,False,Thursday,False,False
2023-02-17,12.9,11.0,15.7,0.0,,,11.4,46.3,1027.7,10.0,13791,6065,7726.0,False,False,Friday,False,False
2023-02-18,11.7,10.8,12.4,0.1,,,13.8,37.0,1028.1,57.0,11164,5044,6120.0,False,True,Saturday,False,True
2023-02-19,10.9,8.5,12.7,0.0,,,10.8,39.0,1028.8,107.0,8978,3989,4989.0,False,True,Sunday,False,True
2023-02-20,8.0,3.9,12.5,0.0,,,5.5,31.0,1028.0,455.0,12858,5632,7226.0,False,False,Monday,False,True
2023-02-21,9.4,3.5,16.4,0.0,,,4.9,20.4,1019.4,358.0,14529,6377,8152.0,False,False,Tuesday,False,True
2023-02-22,9.3,8.6,10.0,0.4,,,9.2,30.0,1013.7,2.0,12879,5649,7230.0,False,False,Wednesday,False,True
2023-02-23,8.8,6.4,10.7,0.0,,,10.5,31.0,1015.1,71.0,13383,5893,7490.0,False,False,Thursday,False,True
2023-02-24,8.4,6.8,10.5,0.0,,,13.9,37.0,1011.5,61.0,11809,5235,6574.0,False,False,Friday,False,True
2023-02-25,6.3,4.0,8.3,0.0,,,16.3,44.0,1012.8,261.0,9533,4246,5287.0,False,True,Saturday,False,True
2023-02-26,2.9,0.5,5.7,0.0,,,21.2,63.0,1020.7,457.0,6943,3094,3849.0,False,True,Sunday,False,True
2023-02-27,2.9,-0.2,7.4,0.0,,,20.3,63.0,1025.6,579.0,10073,4442,5631.0,False,False,Monday,False,True
2023-02-28,2.5,-0.4,5.2,0.0,,,15.3,41.0,1027.9,425.0,11360,4945,6415.0,False,False,Tuesday,False,True
2023-03-01,3.1,-0.7,8.1,0.0,,,14.5,41.0,1024.6,473.0,11653,5069,6584.0,False,False,Wednesday,False,True
2023-03-02,4.3,0.6,9.5,0.0,,,12.2,33.0,1020.9,495.0,12255,5261,6994.0,False,False,Thursday,False,True
2023-03-03,3.7,-0.7,10.0,0.0,,,14.1,37.0,1024.0,446.0,11297,4941,6356.0,False,False,Friday,False,True
2023-03-04,4.2,1.5,6.4,0.0,,,12.9,33.0,1026.9,208.0,9175,4122,5053.0,False,True,Saturday,False,True
2023-03-05,6.1,5.2,6.8,0.0,,,7.2,27.8,1019.3,82.0,7557,3393,4164.0,False,True,Sunday,False,True
2023-03-06,5.8,3.8,7.4,0.3,,,10.8,30.0,1009.6,50.0,12847,5617,7230.0,False,False,Monday,False,False
2023-03-07,6.8,4.7,9.5,8.3,,,13.2,46.0,1003.6,51.0,19911,8966,10945.0,True,False,Tuesday,False,False
2023-03-08,10.0,5.4,14.8,12.5,,,16.4,55.0,993.7,28.0,13993,6128,7865.0,True,False,Wednesday,False,False
2023-03-09,11.9,9.2,15.2,10.5,,,18.1,59.0,997.7,64.0,14540,6362,8178.0,True,False,Thursday,False,False
2023-03-10,8.1,4.6,11.4,0.0,,,21.3,78.0,999.1,36.0,11497,4954,6543.0,False,False,Friday,False,False
2023-03-11,6.1,3.5,8.7,0.0,,,9.0,31.5,1010.8,35.0,11304,4893,6411.0,False,True,Saturday,False,False
2023-03-12,11.5,7.9,14.8,0.8,,,13.5,44.0,1012.7,234.0,8916,3940,4976.0,False,True,Sunday,False,False
2023-03-13,13.5,11.3,15.7,1.4,,,20.2,83.3,1002.2,34.0,12905,5661,7244.0,True,False,Monday,False,False
2023-03-14,9.0,5.8,11.2,0.6,,,19.7,76.0,1005.0,197.0,14178,6168,8010.0,False,False,Tuesday,False,False
2023-03-15,7.1,2.5,11.7,0.1,,,7.0,37.0,1018.7,298.0,16159,7038,9121.0,False,False,Wednesday,False,False
2023-03-16,11.1,5.5,17.8,0.0,,,12.1,31.5,1012.4,478.0,17133,7493,9640.0,False,False,Thursday,False,False
2023-03-17,12.7,9.5,16.6,3.9,,,12.2,44.0,1007.9,170.0,14237,6376,7861.0,True,False,Friday,False,False
2023-03-18,12.5,9.2,16.6,0.0,,,14.6,50.0,1010.4,180.0,11803,5208,6595.0,False,True,Saturday,False,False
2023-03-19,10.4,7.2,11.8,2.4,,,11.0,35.0,1016.8,134.0,8445,3783,4662.0,True,True,Sunday,False,False
2023-03-20,9.8,3.7,14.7,0.0,,,8.3,31.0,1021.5,161.0,14295,6163,8132.0,False,False,Monday,False,False
2023-03-21,12.3,9.1,15.4,0.2,,,11.6,35.0,1015.7,170.0,16613,7235,9378.0,False,False,Tuesday,False,False
2023-03-22,11.9,9.2,14.5,0.8,,,18.0,50.0,1010.4,13.0,14744,6364,8380.0,False,False,Wednesday,False,False
2023-03-23,13.9,12.0,17.0,0.6,,,19.2,55.0,1006.7,71.0,16982,7934,9048.0,False,False,Thursday,False,False
2023-03-24,12.8,9.4,15.4,0.8,,,18.4,78.0,1006.6,243.0,13401,5790,7611.0,False,False,Friday,False,False
2023-03-25,11.4,8.9,14.5,2.6,,,18.2,59.0,1011.9,232.0,12357,5460,6897.0,True,True,Saturday,False,False
2023-03-26,10.0,8.6,13.2,1.4,,,17.5,55.0,1006.3,59.0,8345,3723,4622.0,True,True,Sunday,False,False
2023-03-27,7.9,5.9,9.8,0.0,,,14.5,51.8,1023.9,342.0,14199,6081,8118.0,False,False,Monday,False,False
2023-03-28,7.7,3.8,10.7,0.0,,,11.6,39.0,1024.5,198.0,16577,7004,9573.0,False,False,Tuesday,False,False
2023-03-29,14.6,9.4,21.0,0.0,,,12.6,41.0,1015.3,287.0,17481,7642,9839.0,False,False,Wednesday,False,False
2023-03-30,15.2,12.8,18.2,4.8,,,17.6,57.0,1011.6,196.0,17108,7507,9601.0,True,False,Thursday,False,False
2023-03-31,12.7,11.2,15.3,1.0,,,23.4,89.0,1001.9,83.0,13324,5825,7499.0,False,False,Friday,False,False
2023-04-01,11.6,10.2,14.8,2.0,,,19.8,59.0,1006.5,111.0,10894,4920,5974.0,True,True,Saturday,False,False
2023-04-02,8.5,6.8,10.4,0.2,,,19.6,46.0,1019.9,12.0,8079,3823,4256.0,False,True,Sunday,False,False
2023-04-03,8.5,5.5,12.7,0.0,,,14.6,44.0,1026.4,471.0,14631,6265,8366.0,False,False,Monday,False,False
2023-04-04,7.8,2.9,13.0,0.0,,,12.2,39.0,1025.7,684.0,16474,7008,9466.0,False,False,Tuesday,False,False
2023-04-05,9.4,3.7,15.5,0.0,,,6.1,28.0,1022.3,669.0,16841,7248,9593.0,False,False,Wednesday,False,False
2023-04-06,11.8,9.4,15.4,0.8,,,10.2,35.0,1017.9,79.0,16115,6951,9164.0,False,False,Thursday,False,False
2023-04-07,10.8,7.6,14.8,0.1,,,11.9,39.0,1019.4,368.0,14337,6163,8174.0,False,False,Friday,False,False
2023-04-08,10.2,5.5,16.1,0.0,,,11.0,39.0,1024.2,505.0,11027,4896,6131.0,False,True,Saturday,False,False
2023-04-09,12.4,6.6,18.8,0.0,,,6.6,29.6,1022.6,566.0,8659,3794,4865.0,False,True,Sunday,False,False
2023-04-10,12.8,9.7,17.2,13.1,,,12.1,50.0,1017.2,135.0,6379,2823,3556.0,True,False,Monday,True,False
2023-04-11,10.7,8.4,13.7,13.8,,,13.8,35.2,1016.5,125.0,12903,5549,7354.0,True,False,Tuesday,False,False
2023-04-12,10.0,7.5,14.4,12.6,,,17.4,66.7,1003.1,209.0,12512,5335,7177.0,True,False,Wednesday,False,False
2023-04-13,9.6,6.5,13.9,0.6,,,14.8,57.0,1006.9,276.0,15216,6781,8435.0,False,False,Thursday,False,False
2023-04-14,7.4,4.8,9.6,4.1,,,11.1,39.0,1007.2,28.0,11990,5295,6695.0,True,False,Friday,False,False
2023-04-15,10.3,8.2,14.0,10.4,,,14.7,50.0,1012.9,84.0,10981,4854,6127.0,True,True,Saturday,False,False
2023-04-16,11.0,5.9,16.5,0.0,,,14.1,44.0,1025.5,578.0,10969,4784,6185.0,False,True,Sunday,False,False
2023-04-17,9.8,7.2,12.7,0.0,,,12.7,41.0,1025.3,160.0,14442,6082,8360.0,False,False,Monday,False,False
2023-04-18,11.7,7.6,17.0,0.6,,,14.0,44.0,1021.8,391.0,15829,6813,9016.0,False,False,Tuesday,False,False
2023-04-19,13.9,9.1,19.6,0.3,,,12.3,42.0,1019.8,549.0,17525,7530,9995.0,False,False,Wednesday,False,False
2023-04-20,9.9,6.7,13.2,0.2,,,15.4,52.0,1015.8,461.0,16662,7200,9462.0,False,False,Thursday,False,False
2023-04-21,9.3,4.8,14.4,0.0,,,6.0,37.0,1010.5,467.0,14585,6302,8283.0,False,False,Friday,False,False
2023-04-22,11.8,8.7,17.1,4.3,,,9.9,41.0,1007.1,100.0,10058,4534,5524.0,True,True,Saturday,False,True
2023-04-23,11.6,8.7,15.3,7.5,,,13.2,57.0,1005.8,58.0,6683,3007,3676.0,True,True,Sunday,False,True
2023-04-24,10.7,8.1,13.9,5.7,,,12.3,41.0,1011.0,177.0,11828,5204,6624.0,True,False,Monday,False,True
2023-04-25,9.2,7.7,11.4,0.0,,,9.5,33.0,1015.7,170.0,13754,5992,7762.0,False,False,Tuesday,False,True
2023-04-26,10.4,6.2,14.1,0.6,,,5.9,24.0,1017.9,206.0,14400,6299,8101.0,False,False,Wednesday,False,True
2023-04-27,14.6,10.3,18.7,6.3,,,7.9,29.6,1016.4,327.0,13849,6120,7729.0,True,False,Thursday,False,True
2023-04-28,17.5,15.1,22.5,0.4,,,12.0,37.0,1013.8,183.0,12620,5587,7033.0,False,False,Friday,False,True
2023-04-29,12.9,10.7,16.5,0.0,,,10.7,30.0,1019.4,282.0,10557,4744,5813.0,False,True,Saturday,False,True
2023-04-30,13.7,9.2,19.8,0.0,,,7.1,29.6,1020.3,328.0,8880,3997,4883.0,False,True,Sunday,False,True
2023-05-01,13.3,11.3,15.9,4.0,,,10.2,37.0,1018.7,242.0,7321,3038,4283.0,True,False,Monday,True,True
2023-05-02,14.3,9.9,18.8,0.2,,,9.8,31.0,1024.5,489.0,14042,6261,7781.0,False,False,Tuesday,False,True
2023-05-03,15.6,8.4,22.1,0.0,,,11.7,35.2,1022.9,773.0,15874,7053,8821.0,False,False,Wednesday,False,True
2023-05-04,18.2,11.7,23.5,0.0,,,12.2,41.0,1015.8,450.0,15692,6979,8713.0,False,False,Thursday,False,True
2023-05-05,16.5,13.5,21.0,4.6,,,10.0,42.0,1017.7,198.0,11813,5236,6577.0,True,False,Friday,False,True
2023-05-06,16.4,11.8,20.9,32.7,,,6.5,25.9,1016.2,173.0,10323,4672,5651.0,True,True,Saturday,False,True
2023-05-07,15.7,14.1,18.2,2.6,,,6.3,31.0,1017.5,114.0,5938,2670,3268.0,True,True,Sunday,False,True
2023-05-08,15.3,11.5,19.3,0.0,,,6.4,37.0,1022.1,212.0,9127,3980,5147.0,False,False,Monday,True,True
2023-05-09,14.7,11.8,17.5,11.7,,,8.8,29.6,1014.6,46.0,9811,4168,5643.0,True,False,Tuesday,False,False
2023-05-10,13.5,10.4,18.4,1.0,,,11.3,41.0,1014.7,61.0,12473,5363,7110.0,False,False,Wednesday,False,False
2023-05-11,13.5,11.5,15.6,0.2,,,7.6,24.0,1016.8,293.0,16461,7194,9267.0,False,False,Thursday,False,False
2023-05-12,12.4,8.1,14.4,1.6,,,11.0,41.0,1017.7,124.0,13916,6135,7781.0,True,False,Friday,False,False
2023-05-13,15.7,12.0,21.8,0.0,,,14.6,81.0,1020.1,424.0,13721,6160,7561.0,False,True,Saturday,False,False
2023-05-14,14.1,10.1,20.2,0.0,,,11.7,33.0,1019.6,523.0,11179,4961,6218.0,False,True,Sunday,False,False
2023-05-15,12.6,9.5,15.8,1.0,,,11.5,50.0,1018.0,125.0,12737,5505,7232.0,False,False,Monday,False,False
2023-05-16,12.1,7.3,17.4,0.0,,,17.4,48.0,1022.9,483.0,16879,7353,9526.0,False,False,Tuesday,False,False
2023-05-17,13.7,9.4,18.6,0.0,,,15.1,42.0,1026.5,573.0,16162,7117,9045.0,False,False,Wednesday,False,False
2023-05-18,13.5,8.6,18.6,0.0,,,15.2,42.0,1025.6,570.0,10911,4946,5965.0,False,False,Thursday,True,False
2023-05-19,15.1,9.3,20.4,0.0,,,14.1,37.0,1023.4,662.0,11635,5164,6471.0,False,False,Friday,False,False
2023-05-20,16.7,11.8,22.4,0.0,,,16.8,42.0,1018.9,325.0,10650,5039,5611.0,False,True,Saturday,False,False
2023-05-21,17.7,13.5,21.7,0.0,,,15.6,44.0,1016.3,445.0,9607,4239,5368.0,False,True,Sunday,False,False
2023-05-22,17.1,12.9,22.3,0.0,,,13.1,39.0,1017.5,313.0,15350,6631,8719.0,False,False,Monday,False,False
2023-05-23,15.3,12.6,20.1,0.0,,,17.6,46.0,1022.1,279.0,17075,7380,9695.0,False,False,Tuesday,False,False
2023-05-24,14.4,8.6,20.9,0.0,,,16.8,46.0,1023.7,615.0,17861,7805,10056.0,False,False,Wednesday,False,False
2023-05-25,17.0,10.7,22.4,0.0,,,16.2,46.0,1024.2,795.0,18553,8135,10418.0,False,False,Thursday,False,False
2023-05-26,17.5,11.1,23.5,0.0,,,14.4,35.0,1025.6,804.0,16231,7124,9107.0,False,False,Friday,False,False
2023-05-27,18.9,12.2,25.2,0.0,,,12.8,33.0,1021.9,769.0,12897,5787,7110.0,False,True,Saturday,False,False
2023-05-28,20.8,14.1,27.2,0.0,,,14.4,41.0,1017.7,815.0,10745,4865,5880.0,False,True,Sunday,False,False
2023-05-29,19.3,13.8,25.2,0.0,,,18.4,50.0,1019.7,772.0,11849,5142,6707.0,False,False,Monday,True,False
2023-05-30,17.7,12.2,23.3,0.0,,,18.7,44.0,1022.2,790.0,17995,7744,10251.0,False,False,Tuesday,False,False
2023-05-31,19.8,12.2,26.8,0.0,,,16.2,44.0,1020.0,834.0,19467,8478,10989.0,False,False,Wednesday,False,False
2023-06-01,21.0,14.6,27.3,0.0,,,15.7,41.0,1018.7,830.0,19593,8638,10955.0,False,False,Thursday,False,False
2023-06-02,16.1,10.9,21.8,0.0,,,18.7,42.0,1019.3,811.0,17050,7563,9487.0,False,False,Friday,False,False
2023-06-03,18.9,11.8,25.3,0.0,,,13.5,39.0,1017.7,836.0,15626,7059,8567.0,False,True,Saturday,False,False
2023-06-04,20.9,14.2,26.7,0.0,,,15.0,41.0,1018.0,855.0,12458,5340,7118.0,False,True,Sunday,False,False
2023-06-05,20.4,13.6,26.6,0.0,,,15.2,44.0,1018.4,842.0,17295,7423,9872.0,False,False,Monday,False,False
2023-06-06,19.8,12.4,27.8,0.0,,,14.9,44.0,1017.8,749.0,19057,8466,10591.0,False,False,Tuesday,False,False
2023-06-07,21.5,14.3,28.9,0.0,,,13.4,35.0,1016.5,735.0,19028,8640,10388.0,False,False,Wednesday,False,False
2023-06-08,22.5,15.8,28.8,0.0,,,11.2,31.0,1013.7,794.0,19281,8779,10502.0,False,False,Thursday,False,False
2023-06-09,24.9,17.8,30.7,0.0,,,9.8,44.0,1009.5,720.0,17338,7993,9345.0,False,False,Friday,False,False
2023-06-10,24.1,19.4,30.4,1.4,,,9.7,35.2,1011.3,391.0,13899,6679,7220.0,True,True,Saturday,False,False
2023-06-11,22.8,18.8,26.8,1.6,,,8.4,33.0,1013.7,242.0,10828,5014,5814.0,True,True,Sunday,False,False
2023-06-12,21.8,18.1,27.7,1.6,,,9.2,33.3,1013.8,374.0,15888,7145,8743.0,True,False,Monday,False,False
2023-06-13,24.4,17.5,30.0,0.0,,,10.7,37.0,1010.6,820.0,18863,8645,10218.0,False,False,Tuesday,False,False
2023-06-14,24.5,17.1,29.9,0.0,,,8.5,44.0,1013.6,815.0,19033,8725,10308.0,False,False,Wednesday,False,False
2023-06-15,23.9,18.3,28.7,0.0,,,8.9,42.0,1017.3,768.0,19180,8814,10366.0,False,False,Thursday,False,False
2023-06-16,24.4,18.2,30.3,0.0,,,7.6,31.0,1017.4,703.0,17109,7911,9198.0,False,False,Friday,False,False
2023-06-17,25.0,19.8,31.0,2.8,,,8.7,31.0,1013.8,421.0,13365,6456,6909.0,True,True,Saturday,False,False
2023-06-18,22.7,18.7,29.8,6.9,,,9.6,37.0,1010.5,157.0,9767,4620,5147.0,True,True,Sunday,False,False
2023-06-19,20.6,16.3,25.6,0.8,,,6.3,25.9,1012.4,294.0,14982,6844,8138.0,False,False,Monday,False,False
2023-06-20,22.3,18.4,26.7,0.4,,,11.8,48.2,1010.7,188.0,17882,8040,9842.0,False,False,Tuesday,False,False
2023-06-21,23.0,18.3,28.2,0.1,,,7.0,31.0,1016.2,436.0,19720,9278,10442.0,False,False,Wednesday,False,False
2023-06-22,20.7,17.9,25.1,16.1,,,12.9,39.0,1017.4,131.0,13822,6774,7048.0,True,False,Thursday,False,False
2023-06-23,22.4,16.0,28.9,0.0,,,7.2,31.0,1024.5,705.0,16942,8046,8896.0,False,False,Friday,False,False
2023-06-24,24.4,18.0,30.4,0.0,,,8.6,31.5,1023.7,840.0,13993,6830,7163.0,False,True,Saturday,False,False
2023-06-25,26.9,19.6,33.6,0.0,,,8.9,50.0,1016.4,856.0,11279,5543,5736.0,False,True,Sunday,False,False
2023-06-26,20.5,16.8,23.7,0.0,,,13.3,37.0,1021.2,597.0,16704,7679,9025.0,False,False,Monday,False,False
2023-06-27,20.3,15.9,25.0,0.0,,,9.5,30.0,1022.5,487.0,18292,8437,9855.0,False,False,Tuesday,False,False
2023-06-28,21.7,17.1,26.3,0.0,,,7.2,28.0,1019.3,430.0,17364,8239,9125.0,False,False,Wednesday,False,False
2023-06-29,22.1,19.0,25.4,0.0,,,9.7,39.0,1015.7,277.0,18374,8520,9854.0,False,False,Thursday,False,False
2023-06-30,19.9,15.7,24.0,0.0,,,12.0,44.0,1015.6,487.0,16666,7974,8692.0,False,False,Friday,False,False
2023-07-01,19.6,16.5,23.1,0.2,,,14.1,48.0,1010.6,168.0,11938,5892,6046.0,False,True,Saturday,False,False
2023-07-02,19.1,14.6,23.3,0.0,,,12.5,46.0,1014.4,513.0,10726,5227,5499.0,False,True,Sunday,False,False
2023-07-03,20.1,16.8,24.1,0.0,,,11.9,42.0,1015.2,290.0,15369,7137,8232.0,False,False,Monday,False,False
2023-07-04,19.1,15.1,24.5,7.2,,,9.3,55.0,1013.9,254.0,14901,7055,7846.0,True,False,Tuesday,False,False
2023-07-05,17.0,12.3,21.4,0.2,,,13.4,42.0,1015.4,362.0,16700,7808,8892.0,False,False,Wednesday,False,False
2023-07-06,20.4,14.1,27.2,0.0,,,5.4,31.0,1017.6,725.0,17548,8204,9344.0,False,False,Thursday,False,False
2023-07-07,24.3,16.8,31.3,0.0,,,9.1,42.0,1015.6,685.0,15983,7369,8614.0,False,False,Friday,False,False
2023-07-08,27.2,21.2,33.5,0.0,,,9.4,39.0,1015.0,673.0,13217,6175,7042.0,False,True,Saturday,False,True
2023-07-09,24.4,21.8,27.8,0.0,,,9.9,31.0,1018.9,327.0,10145,4735,5410.0,False,True,Sunday,False,True
2023-07-10,23.9,18.5,29.2,0.0,,,8.3,31.0,1021.4,761.0,15375,6811,8564.0,False,False,Monday,False,True
2023-07-11,25.4,17.9,31.6,0.0,,,10.0,39.0,1013.8,664.0,17120,7714,9406.0,False,False,Tuesday,False,True
2023-07-12,21.3,17.3,25.0,0.0,,,10.7,46.3,1015.0,479.0,17326,7818,9508.0,False,False,Wednesday,False,True
2023-07-13,20.3,16.8,23.9,0.0,,,10.3,44.0,1019.3,392.0,14817,6828,7989.0,False,False,Thursday,False,True
2023-07-14,24.1,17.4,31.6,0.0,,,12.6,50.0,1012.7,592.0,10861,5565,5296.0,False,False,Friday,True,True
2023-07-15,22.8,20.5,26.4,0.0,,,16.9,54.0,1007.6,228.0,10306,4577,5729.0,False,True,Saturday,False,True
2023-07-16,20.4,14.9,25.0,0.0,,,14.1,46.3,1015.5,430.0,9015,4193,4822.0,False,True,Sunday,False,True
2023-07-17,20.0,14.0,24.5,0.0,,,8.4,37.0,1020.5,553.0,14465,6480,7985.0,False,False,Monday,False,True
2023-07-18,22.8,16.2,29.1,0.0,,,7.5,35.2,1018.2,667.0,16784,7477,9307.0,False,False,Tuesday,False,True
2023-07-19,21.2,17.4,23.7,0.0,,,12.3,41.0,1017.0,445.0,17379,7826,9553.0,False,False,Wednesday,False,True
2023-07-20,20.8,15.6,26.4,0.0,,,7.4,33.0,1015.9,447.0,17562,7909,9653.0,False,False,Thursday,False,True
2023-07-21,20.0,15.8,23.6,0.0,,,9.4,37.0,1014.4,449.0,14829,6737,8092.0,False,False,Friday,False,True
2023-07-22,20.2,14.2,25.8,0.0,,,12.0,46.0,1015.6,393.0,12510,5664,6846.0,False,True,Saturday,False,True
2023-07-23,20.7,17.6,24.9,3.4,,,15.2,57.0,1010.6,116.0,8826,4045,4781.0,True,True,Sunday,False,True
2023-07-24,19.9,17.6,23.5,19.2,,,12.5,55.0,1006.7,239.0,11829,5187,6642.0,True,False,Monday,False,True
2023-07-25,17.1,14.0,20.1,0.6,,,9.8,39.0,1009.6,169.0,11659,5188,6471.0,False,False,Tuesday,False,True
2023-07-26,18.2,12.3,23.3,0.0,,,9.3,41.0,1015.3,469.0,15242,6873,8369.0,False,False,Wednesday,False,True
2023-07-27,19.8,18.7,22.4,10.3,,,14.0,52.0,1010.3,39.0,11419,5186,6233.0,True,False,Thursday,False,True
2023-07-28,20.4,18.6,24.2,42.8,,,9.3,35.0,1009.3,89.0,8392,3895,4497.0,True,False,Friday,False,True
2023-07-29,20.6,16.9,25.4,1.6,,,9.9,42.0,1010.3,274.0,9596,4531,5065.0,True,True,Saturday,False,True
2023-07-30,19.5,15.7,23.2,0.3,,,12.6,41.0,1016.4,254.0,9138,4357,4781.0,False,True,Sunday,False,True
2023-07-31,19.0,17.7,21.2,13.7,,,14.4,59.0,1012.6,44.0,8117,3709,4408.0,True,False,Monday,False,True
2023-08-01,19.1,15.7,22.6,33.2,,,15.8,52.0,1006.4,282.0,11201,5057,6144.0,True,False,Tuesday,False,True
2023-08-02,20.0,17.1,24.1,2.0,,,21.4,78.0,997.8,180.0,9555,4407,5148.0,True,False,Wednesday,False,True
2023-08-03,17.1,15.5,19.3,3.8,,,13.5,53.7,1005.3,60.0,8306,3855,4451.0,True,False,Thursday,False,True
2023-08-04,17.7,15.2,21.9,0.8,,,9.3,42.0,1016.3,260.0,8909,4143,4766.0,False,False,Friday,False,True
2023-08-05,16.3,13.6,19.4,1.4,,,13.4,61.0,1013.9,150.0,7361,3550,3811.0,True,True,Saturday,False,True
